ma_anh,ma_san_pham,thu_tu_anh,ten_file,duong_dan_anh,url_san_pham,url_anh,nguon_phat_hien,la_anh_gallery,http_status,mime_type,kich_thuoc_byte,sha256,trang_thai_tai,la_anh_trung,duong_dan_file_goc,ghi_chu
anh_000001,san_pham_0001,1,anh_001_a171cc2e.jpg,data\du_lieu_logo\anh_goc\san_pham_0001\anh_001_a171cc2e.jpg,https://hathyo.com/product/113,https://d134sx875xrex2.cloudfront.net/teMhpxl1Hu_hopquachabothuonghang1.jpg,meta:og:image,1,200,image/jpeg,686178,a171cc2e95cd255435751e682779690477978d1ce38a95be893046002aec0c0a,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0001\anh_001_a171cc2e.jpg,dau_hieu_gallery=gallery|image
anh_000002,san_pham_0001,2,anh_002_3a6242f2.jpg,data\du_lieu_logo\anh_goc\san_pham_0001\anh_002_3a6242f2.jpg,https://hathyo.com/product/113,https://d134sx875xrex2.cloudfront.net/VI00ripvRn_z6908806584656_dce8ed6374d21654e4b4a067232497e4.jpg,meta:og:image,1,200,image/jpeg,439362,3a6242f25e42469276e1ec8dfb2d9c093c1f5307fe63c5e199b023474445a19e,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0001\anh_002_3a6242f2.jpg,dau_hieu_gallery=gallery|image
anh_000003,san_pham_0001,3,anh_003_d684ebeb.jpg,data\du_lieu_logo\anh_goc\san_pham_0001\anh_003_d684ebeb.jpg,https://hathyo.com/product/113,https://d134sx875xrex2.cloudfront.net/RiwKSyvDia_hopquachaboth.jpg,meta:og:image,1,200,image/jpeg,631580,d684ebeb70b0def5d6ed3d3e960ce372df5ebb23266e8762825aa828e8b9c236,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0001\anh_003_d684ebeb.jpg,dau_hieu_gallery=gallery|image
anh_000004,san_pham_0001,4,anh_004_27709eb0.jpg,data\du_lieu_logo\anh_goc\san_pham_0001\anh_004_27709eb0.jpg,https://hathyo.com/product/113,https://d134sx875xrex2.cloudfront.net/Eg5zM5CN5T_z6908806584657_b24d778f4b200a099b93ab2414bb5c7e.jpg,meta:og:image,1,200,image/jpeg,288000,27709eb092e798ca7d37a0c0c32bf7ad3ef4bc623d60e312ea60daa8eabd983b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0001\anh_004_27709eb0.jpg,dau_hieu_gallery=gallery|image
anh_000005,san_pham_0002,1,anh_001_bd2cb1a6.jpg,data\du_lieu_logo\anh_goc\san_pham_0002\anh_001_bd2cb1a6.jpg,https://hathyo.com/product/114,https://d134sx875xrex2.cloudfront.net/YGBWKXDi3I_chabotaixanh.jpg,meta:og:image,1,200,image/jpeg,95231,bd2cb1a60a265ed4ff3dd60560c5840269d4ef03d703086745f2b288a74c66d6,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0002\anh_001_bd2cb1a6.jpg,dau_hieu_gallery=gallery|image
anh_000006,san_pham_0002,2,anh_002_ad071c85.png,data\du_lieu_logo\anh_goc\san_pham_0002\anh_002_ad071c85.png,https://hathyo.com/product/114,https://d134sx875xrex2.cloudfront.net/kHw43NT6xz_cha%20bo%20da%20ot%20xiem%20xanh.png,meta:og:image,1,200,image/png,1695714,ad071c85cdab9c580c2d3fb7a15dd02d42a67fec8dda722bc4906acb55313db8,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0002\anh_002_ad071c85.png,dau_hieu_gallery=gallery|image
anh_000007,san_pham_0002,3,anh_003_130923ea.jpg,data\du_lieu_logo\anh_goc\san_pham_0002\anh_003_130923ea.jpg,https://hathyo.com/product/114,https://d134sx875xrex2.cloudfront.net/dqhO9kcFWM_476135670_631223042953506_5602107059936569584_n.jpg,meta:og:image,1,200,image/jpeg,71172,130923eafc3e03e3ce2dbe50f7d6514984884e09ca882fbe588c70479883ad4e,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0002\anh_003_130923ea.jpg,dau_hieu_gallery=gallery|image
anh_000008,san_pham_0002,4,anh_004_78c66408.jpg,data\du_lieu_logo\anh_goc\san_pham_0002\anh_004_78c66408.jpg,https://hathyo.com/product/114,https://d134sx875xrex2.cloudfront.net/lbAYDE7mqT_475915246_631222629620214_4729721971920988669_n.jpg,meta:og:image,1,200,image/jpeg,205189,78c66408859dd8b7d44446f0857e1dd122c53bdcfa3237e14aabd446efdb0ff4,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0002\anh_004_78c66408.jpg,dau_hieu_gallery=gallery|image
anh_000009,san_pham_0003,1,anh_001_32e3ff8b.jpg,data\du_lieu_logo\anh_goc\san_pham_0003\anh_001_32e3ff8b.jpg,https://hathyo.com/product/115,https://d134sx875xrex2.cloudfront.net/KfJcayiRjv_chabothuonghang.jpg,meta:og:image,1,200,image/jpeg,220634,32e3ff8b45b2e2bbaab661e779fa3de0b7f442a27b2c8dc6e0f353c929d4e394,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0003\anh_001_32e3ff8b.jpg,dau_hieu_gallery=gallery|image
anh_000010,san_pham_0003,2,anh_002_404fa7fb.png,data\du_lieu_logo\anh_goc\san_pham_0003\anh_002_404fa7fb.png,https://hathyo.com/product/115,https://d134sx875xrex2.cloudfront.net/qoj1jLUtt2_cha%20bo%20thuong%20hang.png,meta:og:image,1,200,image/png,1656939,404fa7fb368bef8ba8d5a6940f03e88e3e2bf6c4ee9307b6ca1b55b77cd2f9a3,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0003\anh_002_404fa7fb.png,dau_hieu_gallery=gallery|image
anh_000011,san_pham_0003,3,anh_003_b397f24b.jpg,data\du_lieu_logo\anh_goc\san_pham_0003\anh_003_b397f24b.jpg,https://hathyo.com/product/115,https://d134sx875xrex2.cloudfront.net/vAfRt2INnl_z6904936782553_80b1b426641c29889d793b0d158ec16e.jpg,meta:og:image,1,200,image/jpeg,94625,b397f24b53a97316b2aecd1e922d7b610b6be9fc4841546505ffbf6aa06f1791,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0003\anh_003_b397f24b.jpg,dau_hieu_gallery=gallery|image
anh_000012,san_pham_0003,4,anh_004_b9adb529.jpg,data\du_lieu_logo\anh_goc\san_pham_0003\anh_004_b9adb529.jpg,https://hathyo.com/product/115,https://d134sx875xrex2.cloudfront.net/ErPR4wxSTo_chaboanh.jpg,meta:og:image,1,200,image/jpeg,588515,b9adb5297164b89a3846941d17248ed5630f23ac720791916210423ad18aa993,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0003\anh_004_b9adb529.jpg,dau_hieu_gallery=gallery|image
anh_000013,san_pham_0004,1,anh_001_324c36a2.jpg,data\du_lieu_logo\anh_goc\san_pham_0004\anh_001_324c36a2.jpg,https://hathyo.com/product/117,https://d134sx875xrex2.cloudfront.net/5haaPIFDyv_cha%20cua.jpg,meta:og:image,1,200,image/jpeg,317422,324c36a232e32bc7d22723c683e1a54304bf5de1ea882ed0985782432f7db741,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0004\anh_001_324c36a2.jpg,dau_hieu_gallery=gallery|image
anh_000014,san_pham_0004,2,anh_002_b234a3df.jpg,data\du_lieu_logo\anh_goc\san_pham_0004\anh_002_b234a3df.jpg,https://hathyo.com/product/117,https://d134sx875xrex2.cloudfront.net/pMZBCIh2IU_z6904963986696_ccf21e0cbf7e9c3a03a322a3c5cce4e2.jpg,meta:og:image,1,200,image/jpeg,591696,b234a3dfda5d9f95ba51132e418c5950827404bbc1628e8aef3af497a27e8ef7,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0004\anh_002_b234a3df.jpg,dau_hieu_gallery=gallery|image
anh_000015,san_pham_0004,3,anh_003_cab084dd.jpg,data\du_lieu_logo\anh_goc\san_pham_0004\anh_003_cab084dd.jpg,https://hathyo.com/product/117,https://d134sx875xrex2.cloudfront.net/dwWNhHaZeR_cha%20cua.jpg,meta:og:image,1,200,image/jpeg,519671,cab084dd3cdeadbf34a5a63c867aeaf522a91c686d9b8934a2390b49290f2164,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0004\anh_003_cab084dd.jpg,dau_hieu_gallery=gallery|image
anh_000016,san_pham_0004,4,anh_004_44b7bb27.jpg,data\du_lieu_logo\anh_goc\san_pham_0004\anh_004_44b7bb27.jpg,https://hathyo.com/product/117,https://d134sx875xrex2.cloudfront.net/EO52p1jACn_cha%20cua.jpg,meta:og:image,1,200,image/jpeg,574328,44b7bb274d1ce6c2a8de550b68649c28b82f222ae9157081a1e4e90a88c17e87,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0004\anh_004_44b7bb27.jpg,dau_hieu_gallery=gallery|image
anh_000017,san_pham_0005,1,anh_001_8eb3ec0a.jpg,data\du_lieu_logo\anh_goc\san_pham_0005\anh_001_8eb3ec0a.jpg,https://hathyo.com/product/118,https://d134sx875xrex2.cloudfront.net/zo0jcScfS0_chabovien.jpg,meta:og:image,1,200,image/jpeg,96080,8eb3ec0a234c48a44558448b3c477d774b31fdf85c621d95f9a6d0532377fe34,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0005\anh_001_8eb3ec0a.jpg,dau_hieu_gallery=gallery|image
anh_000018,san_pham_0005,2,anh_002_cb053824.png,data\du_lieu_logo\anh_goc\san_pham_0005\anh_002_cb053824.png,https://hathyo.com/product/118,https://d134sx875xrex2.cloudfront.net/9Yqwf6oejE_cha%20bo%20vien.png,meta:og:image,1,200,image/png,1672442,cb053824e90ec948258f99d5a32041171d902a7f5e0a1df08a79077b32978498,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0005\anh_002_cb053824.png,dau_hieu_gallery=gallery|image
anh_000019,san_pham_0005,3,anh_003_8f664854.jpg,data\du_lieu_logo\anh_goc\san_pham_0005\anh_003_8f664854.jpg,https://hathyo.com/product/118,https://d134sx875xrex2.cloudfront.net/IhAvU0ryR9_473427656_610564168352727_783195934738561162_n.jpg,meta:og:image,1,200,image/jpeg,828154,8f6648547744aec2e9ac66c0d5d779f9a8097fedf92754442e05baca12305faa,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0005\anh_003_8f664854.jpg,dau_hieu_gallery=gallery|image
anh_000020,san_pham_0006,1,anh_001_49d3f9a7.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_001_49d3f9a7.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/FIOXZiK9q5_BIAchalua.jpg,meta:og:image,1,200,image/jpeg,116165,49d3f9a7fa14532588e09984e1c4aee9fa0bf439e25600c0a679d361795a0498,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_001_49d3f9a7.jpg,dau_hieu_gallery=gallery|image
anh_000021,san_pham_0006,2,anh_002_25bbe2a6.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_002_25bbe2a6.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/Fhi1hq9hUa_cha%20lua.jpg,meta:og:image,1,200,image/jpeg,1054925,25bbe2a604dcb6481335611a4f28f1fc3db10a16fd6e939b882cf99594e964ab,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_002_25bbe2a6.jpg,dau_hieu_gallery=gallery|image
anh_000022,san_pham_0006,3,anh_003_01e5568b.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_003_01e5568b.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/kpKPtaLCC2_ongvuonglua.jpg,meta:og:image,1,200,image/jpeg,535580,01e5568b43e81ccaecc96cf6732ff87cf4153b45a22692246a6ce6e71ad2b41a,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_003_01e5568b.jpg,dau_hieu_gallery=gallery|image
anh_000023,san_pham_0006,4,anh_004_e011d776.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_004_e011d776.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/n7x8JFGf64_476345934_631223036286840_9155608572692747527_n.jpg,meta:og:image,1,200,image/jpeg,67176,e011d776abcab372164ead9cb7691a7e796ed46f20113e2de5ce095a8de261c0,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_004_e011d776.jpg,dau_hieu_gallery=gallery|image
anh_000024,san_pham_0006,5,anh_005_4466a830.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_005_4466a830.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/1TNfokk3dW_chaluaaaaa.jpg,meta:og:image,1,200,image/jpeg,684955,4466a830b67b1a9b422841560d3cca73ddea5a1e2708d23e4c3d9b96b7a7581d,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_005_4466a830.jpg,dau_hieu_gallery=gallery|image
anh_000025,san_pham_0006,6,anh_006_5efe6b81.jpg,data\du_lieu_logo\anh_goc\san_pham_0006\anh_006_5efe6b81.jpg,https://hathyo.com/product/119,https://d134sx875xrex2.cloudfront.net/WZkMRddRQQ_bia.jpg,meta:og:image,1,200,image/jpeg,498754,5efe6b8180c4e51712e6b9ec439fb5cfa1a843e7c7b02330a7d1589bcfbbd8b2,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0006\anh_006_5efe6b81.jpg,dau_hieu_gallery=gallery|image
anh_000026,san_pham_0007,1,anh_001_4fd7eac6.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_001_4fd7eac6.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/Ay7wraqKUY_z7591711183621_ffec033ca8e78e2b2ea9c975836abd30.jpg,meta:og:image,1,200,image/jpeg,251576,4fd7eac6daa6b546b5d6fa27b67e8f491ba3920f722aa22097b0daffe81654b6,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_001_4fd7eac6.jpg,dau_hieu_gallery=gallery|image
anh_000027,san_pham_0007,2,anh_002_9d68e3da.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_002_9d68e3da.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/KhRqjonP74_z7591711370578_276746ffce10e0032143b9f3ae92d3fa.jpg,meta:og:image,1,200,image/jpeg,109419,9d68e3da02cce40643ca7c226acc0d118a9d48f1cb83ef44e9e205801cf52ad9,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_002_9d68e3da.jpg,dau_hieu_gallery=gallery|image
anh_000028,san_pham_0007,3,anh_003_8c3df377.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_003_8c3df377.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/NHuXQqOSmR_z7592081267131_5f467f5c62a508781ecdb211610d4b6f.jpg,meta:og:image,1,200,image/jpeg,319064,8c3df3773d358bd3eb8caa97cc75ebdb49b2a7fe19082bbc480def750342a30f,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_003_8c3df377.jpg,dau_hieu_gallery=gallery|image
anh_000029,san_pham_0007,4,anh_004_652a4f5f.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_004_652a4f5f.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/kE9F0toKT6_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0001.jpg,meta:og:image,1,200,image/jpeg,846522,652a4f5f8f122cb1f374866cd373573426579c9d589235fd68bbcf1759d38957,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_004_652a4f5f.jpg,dau_hieu_gallery=gallery|image
anh_000030,san_pham_0007,5,anh_005_54eb4937.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_005_54eb4937.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/ipAG2CBdyA_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0002.jpg,meta:og:image,1,200,image/jpeg,953919,54eb493726c33ecd6f7dded91b58285adcdf3013a5e30eb7c53bd30f1a0a904d,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_005_54eb4937.jpg,dau_hieu_gallery=gallery|image
anh_000031,san_pham_0007,6,anh_006_326875d8.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_006_326875d8.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/Wrt9XS5mrx_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0003.jpg,meta:og:image,1,200,image/jpeg,872423,326875d8347649f19e6db3d16392512e14dbaa610031b1fa7feba0ea349bb1bc,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_006_326875d8.jpg,dau_hieu_gallery=gallery|image
anh_000032,san_pham_0007,7,anh_007_f5b3e98f.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_007_f5b3e98f.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/ongjyfYdm2_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0004.jpg,meta:og:image,1,200,image/jpeg,983872,f5b3e98f464ac66989908851302e6d7980449f37c411fe9ff7711e2db9487d9a,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_007_f5b3e98f.jpg,dau_hieu_gallery=gallery|image
anh_000033,san_pham_0007,8,anh_008_2f08e7b0.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_008_2f08e7b0.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/ElyVxRfFcC_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0005.jpg,meta:og:image,1,200,image/jpeg,918197,2f08e7b077b70375f73e8e370a4143915847fdd50ccdf4041a35234dd0261cc4,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_008_2f08e7b0.jpg,dau_hieu_gallery=gallery|image
anh_000034,san_pham_0007,9,anh_009_89d2f863.jpg,data\du_lieu_logo\anh_goc\san_pham_0007\anh_009_89d2f863.jpg,https://hathyo.com/product/129,https://d134sx875xrex2.cloudfront.net/wRVcfWGCSW_KQ%20DI%E1%BB%86T%20KHU%E1%BA%A8N%20vi%E1%BB%87n%20Pasteur_page-0006.jpg,meta:og:image,1,200,image/jpeg,908457,89d2f863a394e88f164864447f679d4890385d28a98cc060c47d8570abb1b8bd,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0007\anh_009_89d2f863.jpg,dau_hieu_gallery=gallery|image
anh_000035,san_pham_0008,1,anh_001_cb03669b.jpg,data\du_lieu_logo\anh_goc\san_pham_0008\anh_001_cb03669b.jpg,https://hathyo.com/product/130,https://d134sx875xrex2.cloudfront.net/LIIjZ5VbdK_z7602573338036_3fbcb2db165bf3e031f692eabd94cbd9.jpg,meta:og:image,1,200,image/jpeg,493516,cb03669b37f2c84819f5f08df6fc1c5dfdfa91786e0fd62d93c2e788443066ee,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0008\anh_001_cb03669b.jpg,dau_hieu_gallery=gallery|image
anh_000036,san_pham_0008,2,anh_002_ef4927ac.jpg,data\du_lieu_logo\anh_goc\san_pham_0008\anh_002_ef4927ac.jpg,https://hathyo.com/product/130,https://d134sx875xrex2.cloudfront.net/p4tCymM2n4_z7589717402595_13a58ed4e1c1e01ce9b703f9b12fa335.jpg,meta:og:image,1,200,image/jpeg,330450,ef4927ac17ad55b716b9bec12b79de3aff5186298e0ad6ae6c3ff92ac846ba1b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0008\anh_002_ef4927ac.jpg,dau_hieu_gallery=gallery|image
anh_000037,san_pham_0008,3,anh_003_feb6b688.jpg,data\du_lieu_logo\anh_goc\san_pham_0008\anh_003_feb6b688.jpg,https://hathyo.com/product/130,https://d134sx875xrex2.cloudfront.net/YxNLkQMiBn_z7589716890854_34a5901b7f8c5814e75df5d1242ef7e6.jpg,meta:og:image,1,200,image/jpeg,49043,feb6b688dbe272de5f8982099bf0fc5affc5f1e49f750086a2a53db053415c88,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0008\anh_003_feb6b688.jpg,dau_hieu_gallery=gallery|image
anh_000038,san_pham_0008,4,anh_004_0d5c727c.jpg,data\du_lieu_logo\anh_goc\san_pham_0008\anh_004_0d5c727c.jpg,https://hathyo.com/product/130,https://d134sx875xrex2.cloudfront.net/KWJM5w53Sz_KQKN%20N%C6%B0%E1%BB%9Bc%20S%C3%BAc%20Mi%E1%BB%87ng_page-0001.jpg,meta:og:image,1,200,image/jpeg,868316,0d5c727c656d7443036a7c6baa614f2dfcdbda0d4328b3c6dc9d8612467fd289,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0008\anh_004_0d5c727c.jpg,dau_hieu_gallery=gallery|image
anh_000039,san_pham_0008,5,anh_005_b2495cdc.jpg,data\du_lieu_logo\anh_goc\san_pham_0008\anh_005_b2495cdc.jpg,https://hathyo.com/product/130,https://d134sx875xrex2.cloudfront.net/n8SIoaCbDz_KQKN%20N%C6%B0%E1%BB%9Bc%20S%C3%BAc%20Mi%E1%BB%87ng_page-0002.jpg,meta:og:image,1,200,image/jpeg,1117920,b2495cdc9486a29bca2f4c17c22cf816dfd668c0a8711282fda719e6baef0ec3,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0008\anh_005_b2495cdc.jpg,dau_hieu_gallery=gallery|image
anh_000040,san_pham_0009,1,anh_001_04b96153.jpg,data\du_lieu_logo\anh_goc\san_pham_0009\anh_001_04b96153.jpg,https://hathyo.com/product/131,https://d134sx875xrex2.cloudfront.net/nMn1lHE17P_z7591710184391_462d524f1b23ef07411a6e5f2ddb6f53.jpg,meta:og:image,1,200,image/jpeg,397857,04b961530c66fda4b620c6e0d586a44289c3ae4b47afd660c7602f61de9e6cba,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0009\anh_001_04b96153.jpg,dau_hieu_gallery=gallery|image
anh_000041,san_pham_0009,2,anh_002_4135c3c1.png,data\du_lieu_logo\anh_goc\san_pham_0009\anh_002_4135c3c1.png,https://hathyo.com/product/131,https://d134sx875xrex2.cloudfront.net/xAVGCulkhE_Logo%20EGS%20360.png,meta:og:image,1,200,image/png,340970,4135c3c11782a92905eece55f43aaee6a7bb13415941a85bc2b0c09b3b02531c,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0009\anh_002_4135c3c1.png,dau_hieu_gallery=gallery|image
anh_000042,san_pham_0009,3,anh_003_3c8638c6.jpg,data\du_lieu_logo\anh_goc\san_pham_0009\anh_003_3c8638c6.jpg,https://hathyo.com/product/131,https://d134sx875xrex2.cloudfront.net/m3Z6hYGncO_z7591710538344_d59fdd3a9045f7450920e00e8c9bd31f.jpg,meta:og:image,1,200,image/jpeg,244423,3c8638c60d54189f1e4030848e204693a40bd38eac3f11adce41cf3114651e89,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0009\anh_003_3c8638c6.jpg,dau_hieu_gallery=gallery|image
anh_000043,san_pham_0009,4,anh_004_8961694b.jpg,data\du_lieu_logo\anh_goc\san_pham_0009\anh_004_8961694b.jpg,https://hathyo.com/product/131,https://d134sx875xrex2.cloudfront.net/8wgSHklnWb_KQ%20x%C3%A9t%20nghi%C3%AAm%20EGS%20360%20Trung%20T%C3%A2m%203_page-0001.jpg,meta:og:image,1,200,image/jpeg,1107674,8961694b84daa7f2b3d45f42bdd3a7ba29e7f13d5881fd1170388cd98a642018,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0009\anh_004_8961694b.jpg,dau_hieu_gallery=gallery|image
anh_000044,san_pham_0009,5,anh_005_56cf3267.jpg,data\du_lieu_logo\anh_goc\san_pham_0009\anh_005_56cf3267.jpg,https://hathyo.com/product/131,https://d134sx875xrex2.cloudfront.net/TjoC4XlLCb_KQ%20x%C3%A9t%20nghi%C3%AAm%20EGS%20360%20Trung%20T%C3%A2m%203_page-0002.jpg,meta:og:image,1,200,image/jpeg,1164856,56cf3267c57bd3342edb65da83e8aca72593b1ab3bfbb642da63ba026fe4c70e,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0009\anh_005_56cf3267.jpg,dau_hieu_gallery=gallery|image
anh_000045,san_pham_0010,1,anh_001_32325901.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_001_32325901.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/RCEwFUoivh_z7602572902384_a685e5611b3100278ae5216eb27bec41.jpg,meta:og:image,1,200,image/jpeg,216516,32325901827c2c0876a4b27e54d9b54938d31cfe6cdad2de429c74d5fc091fcf,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_001_32325901.jpg,dau_hieu_gallery=gallery|image
anh_000046,san_pham_0010,2,anh_002_89694f09.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_002_89694f09.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/otBYkY4EFe_z7589719550597_2547bfc06a29598e2c7dc43c174c5b5a.jpg,meta:og:image,1,200,image/jpeg,43966,89694f09e84eb4a01b596ca1d474e7e453c9b902a29037a821a6365a35051ab8,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_002_89694f09.jpg,dau_hieu_gallery=gallery|image
anh_000047,san_pham_0010,3,anh_003_3ea36aed.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_003_3ea36aed.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/t38K39bZJs_BMS360%20brochure%20-%20230424_page-0001.jpg,meta:og:image,1,200,image/jpeg,1208160,3ea36aed61628785b035a5d41e6999c739ddf35dc65ba0a4f85020bc0fc88c06,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_003_3ea36aed.jpg,dau_hieu_gallery=gallery|image
anh_000048,san_pham_0010,4,anh_004_ac6eddbf.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_004_ac6eddbf.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/BwhVTe0Z2x_BMS360%20brochure%20-%20230424_page-0002.jpg,meta:og:image,1,200,image/jpeg,1049464,ac6eddbfe3150d9c85b5c4582b4724a621242846b7d1afcd165da5fbe4e05ed2,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_004_ac6eddbf.jpg,dau_hieu_gallery=gallery|image
anh_000049,san_pham_0010,5,anh_005_02ee0a3d.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_005_02ee0a3d.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/Ivnx2kiDTu_BMS360%20Test%20H%C3%B3a%20ly%20vi%20sinh%20TV%20Pasteur_page-0001.jpg,meta:og:image,1,200,image/jpeg,795574,02ee0a3de4cfea6cbd43133a7c7bcc0f0c7f955aef50f825adfe0004e155b5c9,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_005_02ee0a3d.jpg,dau_hieu_gallery=gallery|image
anh_000050,san_pham_0010,6,anh_006_2aed3716.jpg,data\du_lieu_logo\anh_goc\san_pham_0010\anh_006_2aed3716.jpg,https://hathyo.com/product/132,https://d134sx875xrex2.cloudfront.net/yA75hzjcTn_BMS360%20Test%20H%C3%B3a%20ly%20vi%20sinh%20TV%20Pasteur_page-0002.jpg,meta:og:image,1,200,image/jpeg,889835,2aed371655dc4e2cf95e4fdd8a88f93257dce5dca97c9689388b0878eb73214b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0010\anh_006_2aed3716.jpg,dau_hieu_gallery=gallery|image
